filename,char,latin,bits
synthetic_braille_dataset\aa\aa_240.png,आ,aa,28
synthetic_braille_dataset\aa\aa_241.png,आ,aa,28
synthetic_braille_dataset\aa\aa_242.png,आ,aa,28
synthetic_braille_dataset\aa\aa_243.png,आ,aa,28
synthetic_braille_dataset\aa\aa_244.png,आ,aa,28
synthetic_braille_dataset\aa\aa_245.png,आ,aa,28
synthetic_braille_dataset\aa\aa_246.png,आ,aa,28
synthetic_braille_dataset\aa\aa_247.png,आ,aa,28
synthetic_braille_dataset\aa\aa_248.png,आ,aa,28
synthetic_braille_dataset\aa\aa_249.png,आ,aa,28
synthetic_braille_dataset\i\i_000.png,इ,i,10
synthetic_braille_dataset\i\i_001.png,इ,i,10
synthetic_braille_dataset\i\i_002.png,इ,i,10
synthetic_braille_dataset\i\i_003.png,इ,i,10
synthetic_braille_dataset\i\i_004.png,इ,i,10
synthetic_braille_dataset\i\i_005.png,इ,i,10
synthetic_braille_dataset\i\i_006.png,इ,i,10
synthetic_braille_dataset\i\i_007.png,इ,i,10
synthetic_braille_dataset\i\i_008.png,इ,i,10
synthetic_braille_dataset\i\i_009.png,इ,i,10
synthetic_braille_dataset\i\i_010.png,इ,i,10
synthetic_braille_dataset\i\i_011.png,इ,i,10
synthetic_braille_dataset\i\i_012.png,इ,i,10
synthetic_braille_dataset\i\i_013.png,इ,i,10
synthetic_braille_dataset\i\i_014.png,इ,i,10
synthetic_braille_dataset\i\i_015.png,इ,i,10
synthetic_braille_dataset\i\i_016.png,इ,i,10
synthetic_braille_dataset\i\i_017.png,इ,i,10
synthetic_braille_dataset\i\i_018.png,इ,i,10
synthetic_braille_dataset\i\i_019.png,इ,i,10
synthetic_braille_dataset\i\i_020.png,इ,i,10
synthetic_braille_dataset\i\i_021.png,इ,i,10
synthetic_braille_dataset\i\i_022.png,इ,i,10
synthetic_braille_dataset\i\i_023.png,इ,i,10
synthetic_braille_dataset\i\i_024.png,इ,i,10
synthetic_braille_dataset\i\i_025.png,इ,i,10
synthetic_braille_dataset\i\i_026.png,इ,i,10
synthetic_braille_dataset\i\i_027.png,इ,i,10
synthetic_braille_dataset\i\i_028.png,इ,i,10
synthetic_braille_dataset\i\i_029.png,इ,i,10
synthetic_braille_dataset\i\i_030.png,इ,i,10
synthetic_braille_dataset\i\i_031.png,इ,i,10
synthetic_braille_dataset\i\i_032.png,इ,i,10
synthetic_braille_dataset\i\i_033.png,इ,i,10
synthetic_braille_dataset\i\i_034.png,इ,i,10
synthetic_braille_dataset\i\i_035.png,इ,i,10
synthetic_braille_dataset\i\i_036.png,इ,i,10
synthetic_braille_dataset\i\i_037.png,इ,i,10
synthetic_braille_dataset\i\i_038.png,इ,i,10
synthetic_braille_dataset\i\i_039.png,इ,i,10
synthetic_braille_dataset\i\i_040.png,इ,i,10
synthetic_braille_dataset\i\i_041.png,इ,i,10
synthetic_braille_dataset\i\i_042.png,इ,i,10
synthetic_braille_dataset\i\i_043.png,इ,i,10
synthetic_braille_dataset\i\i_044.png,इ,i,10
synthetic_braille_dataset\i\i_045.png,इ,i,10
synthetic_braille_dataset\i\i_046.png,इ,i,10
synthetic_braille_dataset\i\i_047.png,इ,i,10
synthetic_braille_dataset\i\i_048.png,इ,i,10
synthetic_braille_dataset\i\i_049.png,इ,i,10
synthetic_braille_dataset\i\i_050.png,इ,i,10
synthetic_braille_dataset\i\i_051.png,इ,i,10
synthetic_braille_dataset\i\i_052.png,इ,i,10
synthetic_braille_dataset\i\i_053.png,इ,i,10
synthetic_braille_dataset\i\i_054.png,इ,i,10
synthetic_braille_dataset\i\i_055.png,इ,i,10
synthetic_braille_dataset\i\i_056.png,इ,i,10
synthetic_braille_dataset\i\i_057.png,इ,i,10
synthetic_braille_dataset\i\i_058.png,इ,i,10
synthetic_braille_dataset\i\i_059.png,इ,i,10
synthetic_braille_dataset\i\i_060.png,इ,i,10
synthetic_braille_dataset\i\i_061.png,इ,i,10
synthetic_braille_dataset\i\i_062.png,इ,i,10
synthetic_braille_dataset\i\i_063.png,इ,i,10
synthetic_braille_dataset\i\i_064.png,इ,i,10
synthetic_braille_dataset\i\i_065.png,इ,i,10
synthetic_braille_dataset\i\i_066.png,इ,i,10
synthetic_braille_dataset\i\i_067.png,इ,i,10
synthetic_braille_dataset\i\i_068.png,इ,i,10
synthetic_braille_dataset\i\i_069.png,इ,i,10
synthetic_braille_dataset\i\i_070.png,इ,i,10
synthetic_braille_dataset\i\i_071.png,इ,i,10
synthetic_braille_dataset\i\i_072.png,इ,i,10
synthetic_braille_dataset\i\i_073.png,इ,i,10
synthetic_braille_dataset\i\i_074.png,इ,i,10
synthetic_braille_dataset\i\i_075.png,इ,i,10
synthetic_braille_dataset\i\i_076.png,इ,i,10
synthetic_braille_dataset\i\i_077.png,इ,i,10
synthetic_braille_dataset\i\i_078.png,इ,i,10
synthetic_braille_dataset\i\i_079.png,इ,i,10
synthetic_braille_dataset\i\i_080.png,इ,i,10
synthetic_braille_dataset\i\i_081.png,इ,i,10
synthetic_braille_dataset\i\i_082.png,इ,i,10
synthetic_braille_dataset\i\i_083.png,इ,i,10
synthetic_braille_dataset\i\i_084.png,इ,i,10
synthetic_braille_dataset\i\i_085.png,इ,i,10
synthetic_braille_dataset\i\i_086.png,इ,i,10
synthetic_braille_dataset\i\i_087.png,इ,i,10
synthetic_braille_dataset\i\i_088.png,इ,i,10
synthetic_braille_dataset\i\i_089.png,इ,i,10
synthetic_braille_dataset\i\i_090.png,इ,i,10
synthetic_braille_dataset\i\i_091.png,इ,i,10
synthetic_braille_dataset\i\i_092.png,इ,i,10
synthetic_braille_dataset\i\i_093.png,इ,i,10
synthetic_braille_dataset\i\i_094.png,इ,i,10
synthetic_braille_dataset\i\i_095.png,इ,i,10
synthetic_braille_dataset\i\i_096.png,इ,i,10
synthetic_braille_dataset\i\i_097.png,इ,i,10
synthetic_braille_dataset\i\i_098.png,इ,i,10
synthetic_braille_dataset\i\i_099.png,इ,i,10
synthetic_braille_dataset\i\i_100.png,इ,i,10
synthetic_braille_dataset\i\i_101.png,इ,i,10
synthetic_braille_dataset\i\i_102.png,इ,i,10
synthetic_braille_dataset\i\i_103.png,इ,i,10
synthetic_braille_dataset\i\i_104.png,इ,i,10
synthetic_braille_dataset\i\i_105.png,इ,i,10
synthetic_braille_dataset\i\i_106.png,इ,i,10
synthetic_braille_dataset\i\i_107.png,इ,i,10
synthetic_braille_dataset\i\i_108.png,इ,i,10
synthetic_braille_dataset\i\i_109.png,इ,i,10
synthetic_braille_dataset\i\i_110.png,इ,i,10
synthetic_braille_dataset\i\i_111.png,इ,i,10
synthetic_braille_dataset\i\i_112.png,इ,i,10
synthetic_braille_dataset\i\i_113.png,इ,i,10
synthetic_braille_dataset\i\i_114.png,इ,i,10
synthetic_braille_dataset\i\i_115.png,इ,i,10
synthetic_braille_dataset\i\i_116.png,इ,i,10
synthetic_braille_dataset\i\i_117.png,इ,i,10
synthetic_braille_dataset\i\i_118.png,इ,i,10
synthetic_braille_dataset\i\i_119.png,इ,i,10
synthetic_braille_dataset\i\i_120.png,इ,i,10
synthetic_braille_dataset\i\i_121.png,इ,i,10
synthetic_braille_dataset\i\i_122.png,इ,i,10
synthetic_braille_dataset\i\i_123.png,इ,i,10
synthetic_braille_dataset\i\i_124.png,इ,i,10
synthetic_braille_dataset\i\i_125.png,इ,i,10
synthetic_braille_dataset\i\i_126.png,इ,i,10
synthetic_braille_dataset\i\i_127.png,इ,i,10
synthetic_braille_dataset\i\i_128.png,इ,i,10
synthetic_braille_dataset\i\i_129.png,इ,i,10
synthetic_braille_dataset\i\i_130.png,इ,i,10
synthetic_braille_dataset\i\i_131.png,इ,i,10
synthetic_braille_dataset\i\i_132.png,इ,i,10
synthetic_braille_dataset\i\i_133.png,इ,i,10
synthetic_braille_dataset\i\i_134.png,इ,i,10
synthetic_braille_dataset\i\i_135.png,इ,i,10
synthetic_braille_dataset\i\i_136.png,इ,i,10
synthetic_braille_dataset\i\i_137.png,इ,i,10
synthetic_braille_dataset\i\i_138.png,इ,i,10
synthetic_braille_dataset\i\i_139.png,इ,i,10
synthetic_braille_dataset\i\i_140.png,इ,i,10
synthetic_braille_dataset\i\i_141.png,इ,i,10
synthetic_braille_dataset\i\i_142.png,इ,i,10
synthetic_braille_dataset\i\i_143.png,इ,i,10
synthetic_braille_dataset\i\i_144.png,इ,i,10
synthetic_braille_dataset\i\i_145.png,इ,i,10
synthetic_braille_dataset\i\i_146.png,इ,i,10
synthetic_braille_dataset\i\i_147.png,इ,i,10
synthetic_braille_dataset\i\i_148.png,इ,i,10
synthetic_braille_dataset\i\i_149.png,इ,i,10
synthetic_braille_dataset\i\i_150.png,इ,i,10
synthetic_braille_dataset\i\i_151.png,इ,i,10
synthetic_braille_dataset\i\i_152.png,इ,i,10
synthetic_braille_dataset\i\i_153.png,इ,i,10
synthetic_braille_dataset\i\i_154.png,इ,i,10
synthetic_braille_dataset\i\i_155.png,इ,i,10
synthetic_braille_dataset\i\i_156.png,इ,i,10
synthetic_braille_dataset\i\i_157.png,इ,i,10
synthetic_braille_dataset\i\i_158.png,इ,i,10
synthetic_braille_dataset\i\i_159.png,इ,i,10
synthetic_braille_dataset\i\i_160.png,इ,i,10
synthetic_braille_dataset\i\i_161.png,इ,i,10
synthetic_braille_dataset\i\i_162.png,इ,i,10
synthetic_braille_dataset\i\i_163.png,इ,i,10
synthetic_braille_dataset\i\i_164.png,इ,i,10
synthetic_braille_dataset\i\i_165.png,इ,i,10
synthetic_braille_dataset\i\i_166.png,इ,i,10
synthetic_braille_dataset\i\i_167.png,इ,i,10
synthetic_braille_dataset\i\i_168.png,इ,i,10
synthetic_braille_dataset\i\i_169.png,इ,i,10
synthetic_braille_dataset\i\i_170.png,इ,i,10
synthetic_braille_dataset\i\i_171.png,इ,i,10
synthetic_braille_dataset\i\i_172.png,इ,i,10
synthetic_braille_dataset\i\i_173.png,इ,i,10
synthetic_braille_dataset\i\i_174.png,इ,i,10
synthetic_braille_dataset\i\i_175.png,इ,i,10
synthetic_braille_dataset\i\i_176.png,इ,i,10
synthetic_braille_dataset\i\i_177.png,इ,i,10
synthetic_braille_dataset\i\i_178.png,इ,i,10
synthetic_braille_dataset\i\i_179.png,इ,i,10
synthetic_braille_dataset\i\i_180.png,इ,i,10
synthetic_braille_dataset\i\i_181.png,इ,i,10
synthetic_braille_dataset\i\i_182.png,इ,i,10
synthetic_braille_dataset\i\i_183.png,इ,i,10
synthetic_braille_dataset\i\i_184.png,इ,i,10
synthetic_braille_dataset\i\i_185.png,इ,i,10
synthetic_braille_dataset\i\i_186.png,इ,i,10
synthetic_braille_dataset\i\i_187.png,इ,i,10
synthetic_braille_dataset\i\i_188.png,इ,i,10
synthetic_braille_dataset\i\i_189.png,इ,i,10
synthetic_braille_dataset\i\i_190.png,इ,i,10
synthetic_braille_dataset\i\i_191.png,इ,i,10
synthetic_braille_dataset\i\i_192.png,इ,i,10
synthetic_braille_dataset\i\i_193.png,इ,i,10
synthetic_braille_dataset\i\i_194.png,इ,i,10
synthetic_braille_dataset\i\i_195.png,इ,i,10
synthetic_braille_dataset\i\i_196.png,इ,i,10
synthetic_braille_dataset\i\i_197.png,इ,i,10
synthetic_braille_dataset\i\i_198.png,इ,i,10
synthetic_braille_dataset\i\i_199.png,इ,i,10
synthetic_braille_dataset\i\i_200.png,इ,i,10
synthetic_braille_dataset\i\i_201.png,इ,i,10
synthetic_braille_dataset\i\i_202.png,इ,i,10
synthetic_braille_dataset\i\i_203.png,इ,i,10
synthetic_braille_dataset\i\i_204.png,इ,i,10
synthetic_braille_dataset\i\i_205.png,इ,i,10
synthetic_braille_dataset\i\i_206.png,इ,i,10
synthetic_braille_dataset\i\i_207.png,इ,i,10
synthetic_braille_dataset\i\i_208.png,इ,i,10
synthetic_braille_dataset\i\i_209.png,इ,i,10
synthetic_braille_dataset\i\i_210.png,इ,i,10
synthetic_braille_dataset\i\i_211.png,इ,i,10
synthetic_braille_dataset\i\i_212.png,इ,i,10
synthetic_braille_dataset\i\i_213.png,इ,i,10
synthetic_braille_dataset\i\i_214.png,इ,i,10
synthetic_braille_dataset\i\i_215.png,इ,i,10
synthetic_braille_dataset\i\i_216.png,इ,i,10
synthetic_braille_dataset\i\i_217.png,इ,i,10
synthetic_braille_dataset\i\i_218.png,इ,i,10
synthetic_braille_dataset\i\i_219.png,इ,i,10
synthetic_braille_dataset\i\i_220.png,इ,i,10
synthetic_braille_dataset\i\i_221.png,इ,i,10
synthetic_braille_dataset\i\i_222.png,इ,i,10
synthetic_braille_dataset\i\i_223.png,इ,i,10
synthetic_braille_dataset\i\i_224.png,इ,i,10
synthetic_braille_dataset\i\i_225.png,इ,i,10
synthetic_braille_dataset\i\i_226.png,इ,i,10
synthetic_braille_dataset\i\i_227.png,इ,i,10
synthetic_braille_dataset\i\i_228.png,इ,i,10
synthetic_braille_dataset\i\i_229.png,इ,i,10
synthetic_braille_dataset\i\i_230.png,इ,i,10
synthetic_braille_dataset\i\i_231.png,इ,i,10
synthetic_braille_dataset\i\i_232.png,इ,i,10
synthetic_braille_dataset\i\i_233.png,इ,i,10
synthetic_braille_dataset\i\i_234.png,इ,i,10
synthetic_braille_dataset\i\i_235.png,इ,i,10
synthetic_braille_dataset\i\i_236.png,इ,i,10
synthetic_braille_dataset\i\i_237.png,इ,i,10
synthetic_braille_dataset\i\i_238.png,इ,i,10
synthetic_braille_dataset\i\i_239.png,इ,i,10
synthetic_braille_dataset\i\i_240.png,इ,i,10
synthetic_braille_dataset\i\i_241.png,इ,i,10
synthetic_braille_dataset\i\i_242.png,इ,i,10
synthetic_braille_dataset\i\i_243.png,इ,i,10
synthetic_braille_dataset\i\i_244.png,इ,i,10
synthetic_braille_dataset\i\i_245.png,इ,i,10
synthetic_braille_dataset\i\i_246.png,इ,i,10
synthetic_braille_dataset\i\i_247.png,इ,i,10
synthetic_braille_dataset\i\i_248.png,इ,i,10
synthetic_braille_dataset\i\i_249.png,इ,i,10
synthetic_braille_dataset\ii\ii_000.png,ई,ii,20
synthetic_braille_dataset\ii\ii_001.png,ई,ii,20
synthetic_braille_dataset\ii\ii_002.png,ई,ii,20
synthetic_braille_dataset\ii\ii_003.png,ई,ii,20
synthetic_braille_dataset\ii\ii_004.png,ई,ii,20
synthetic_braille_dataset\ii\ii_005.png,ई,ii,20
synthetic_braille_dataset\ii\ii_006.png,ई,ii,20
synthetic_braille_dataset\ii\ii_007.png,ई,ii,20
synthetic_braille_dataset\ii\ii_008.png,ई,ii,20
synthetic_braille_dataset\ii\ii_009.png,ई,ii,20
synthetic_braille_dataset\ii\ii_010.png,ई,ii,20
synthetic_braille_dataset\ii\ii_011.png,ई,ii,20
synthetic_braille_dataset\ii\ii_012.png,ई,ii,20
synthetic_braille_dataset\ii\ii_013.png,ई,ii,20
synthetic_braille_dataset\ii\ii_014.png,ई,ii,20
synthetic_braille_dataset\ii\ii_015.png,ई,ii,20
synthetic_braille_dataset\ii\ii_016.png,ई,ii,20
synthetic_braille_dataset\ii\ii_017.png,ई,ii,20
synthetic_braille_dataset\ii\ii_018.png,ई,ii,20
synthetic_braille_dataset\ii\ii_019.png,ई,ii,20
synthetic_braille_dataset\ii\ii_020.png,ई,ii,20
synthetic_braille_dataset\ii\ii_021.png,ई,ii,20
synthetic_braille_dataset\ii\ii_022.png,ई,ii,20
synthetic_braille_dataset\ii\ii_023.png,ई,ii,20
synthetic_braille_dataset\ii\ii_024.png,ई,ii,20
synthetic_braille_dataset\ii\ii_025.png,ई,ii,20
synthetic_braille_dataset\ii\ii_026.png,ई,ii,20
synthetic_braille_dataset\ii\ii_027.png,ई,ii,20
synthetic_braille_dataset\ii\ii_028.png,ई,ii,20
synthetic_braille_dataset\ii\ii_029.png,ई,ii,20
synthetic_braille_dataset\ii\ii_030.png,ई,ii,20
synthetic_braille_dataset\ii\ii_031.png,ई,ii,20
synthetic_braille_dataset\ii\ii_032.png,ई,ii,20
synthetic_braille_dataset\ii\ii_033.png,ई,ii,20
synthetic_braille_dataset\ii\ii_034.png,ई,ii,20
synthetic_braille_dataset\ii\ii_035.png,ई,ii,20
synthetic_braille_dataset\ii\ii_036.png,ई,ii,20
synthetic_braille_dataset\ii\ii_037.png,ई,ii,20
synthetic_braille_dataset\ii\ii_038.png,ई,ii,20
synthetic_braille_dataset\ii\ii_039.png,ई,ii,20
synthetic_braille_dataset\ii\ii_040.png,ई,ii,20
synthetic_braille_dataset\ii\ii_041.png,ई,ii,20
synthetic_braille_dataset\ii\ii_042.png,ई,ii,20
synthetic_braille_dataset\ii\ii_043.png,ई,ii,20
synthetic_braille_dataset\ii\ii_044.png,ई,ii,20
synthetic_braille_dataset\ii\ii_045.png,ई,ii,20
synthetic_braille_dataset\ii\ii_046.png,ई,ii,20
synthetic_braille_dataset\ii\ii_047.png,ई,ii,20
synthetic_braille_dataset\ii\ii_048.png,ई,ii,20
synthetic_braille_dataset\ii\ii_049.png,ई,ii,20
synthetic_braille_dataset\ii\ii_050.png,ई,ii,20
synthetic_braille_dataset\ii\ii_051.png,ई,ii,20
synthetic_braille_dataset\ii\ii_052.png,ई,ii,20
synthetic_braille_dataset\ii\ii_053.png,ई,ii,20
synthetic_braille_dataset\ii\ii_054.png,ई,ii,20
synthetic_braille_dataset\ii\ii_055.png,ई,ii,20
synthetic_braille_dataset\ii\ii_056.png,ई,ii,20
synthetic_braille_dataset\ii\ii_057.png,ई,ii,20
synthetic_braille_dataset\ii\ii_058.png,ई,ii,20
synthetic_braille_dataset\ii\ii_059.png,ई,ii,20
synthetic_braille_dataset\ii\ii_060.png,ई,ii,20
synthetic_braille_dataset\ii\ii_061.png,ई,ii,20
synthetic_braille_dataset\ii\ii_062.png,ई,ii,20
synthetic_braille_dataset\ii\ii_063.png,ई,ii,20
synthetic_braille_dataset\ii\ii_064.png,ई,ii,20
synthetic_braille_dataset\ii\ii_065.png,ई,ii,20
synthetic_braille_dataset\ii\ii_066.png,ई,ii,20
synthetic_braille_dataset\ii\ii_067.png,ई,ii,20
synthetic_braille_dataset\ii\ii_068.png,ई,ii,20
synthetic_braille_dataset\ii\ii_069.png,ई,ii,20
synthetic_braille_dataset\ii\ii_070.png,ई,ii,20
synthetic_braille_dataset\ii\ii_071.png,ई,ii,20
synthetic_braille_dataset\ii\ii_072.png,ई,ii,20
synthetic_braille_dataset\ii\ii_073.png,ई,ii,20
synthetic_braille_dataset\ii\ii_074.png,ई,ii,20
synthetic_braille_dataset\ii\ii_075.png,ई,ii,20
synthetic_braille_dataset\ii\ii_076.png,ई,ii,20
synthetic_braille_dataset\ii\ii_077.png,ई,ii,20
synthetic_braille_dataset\ii\ii_078.png,ई,ii,20
synthetic_braille_dataset\ii\ii_079.png,ई,ii,20
synthetic_braille_dataset\ii\ii_080.png,ई,ii,20
synthetic_braille_dataset\ii\ii_081.png,ई,ii,20
synthetic_braille_dataset\ii\ii_082.png,ई,ii,20
synthetic_braille_dataset\ii\ii_083.png,ई,ii,20
synthetic_braille_dataset\ii\ii_084.png,ई,ii,20
synthetic_braille_dataset\ii\ii_085.png,ई,ii,20
synthetic_braille_dataset\ii\ii_086.png,ई,ii,20
synthetic_braille_dataset\ii\ii_087.png,ई,ii,20
synthetic_braille_dataset\ii\ii_088.png,ई,ii,20
synthetic_braille_dataset\ii\ii_089.png,ई,ii,20
synthetic_braille_dataset\ii\ii_090.png,ई,ii,20
synthetic_braille_dataset\ii\ii_091.png,ई,ii,20
synthetic_braille_dataset\ii\ii_092.png,ई,ii,20
synthetic_braille_dataset\ii\ii_093.png,ई,ii,20
synthetic_braille_dataset\ii\ii_094.png,ई,ii,20
synthetic_braille_dataset\ii\ii_095.png,ई,ii,20
synthetic_braille_dataset\ii\ii_096.png,ई,ii,20
synthetic_braille_dataset\ii\ii_097.png,ई,ii,20
synthetic_braille_dataset\ii\ii_098.png,ई,ii,20
synthetic_braille_dataset\ii\ii_099.png,ई,ii,20
synthetic_braille_dataset\ii\ii_100.png,ई,ii,20
synthetic_braille_dataset\ii\ii_101.png,ई,ii,20
synthetic_braille_dataset\ii\ii_102.png,ई,ii,20
synthetic_braille_dataset\ii\ii_103.png,ई,ii,20
synthetic_braille_dataset\ii\ii_104.png,ई,ii,20
synthetic_braille_dataset\ii\ii_105.png,ई,ii,20
synthetic_braille_dataset\ii\ii_106.png,ई,ii,20
synthetic_braille_dataset\ii\ii_107.png,ई,ii,20
synthetic_braille_dataset\ii\ii_108.png,ई,ii,20
synthetic_braille_dataset\ii\ii_109.png,ई,ii,20
synthetic_braille_dataset\ii\ii_110.png,ई,ii,20
synthetic_braille_dataset\ii\ii_111.png,ई,ii,20
synthetic_braille_dataset\ii\ii_112.png,ई,ii,20
synthetic_braille_dataset\ii\ii_113.png,ई,ii,20
synthetic_braille_dataset\ii\ii_114.png,ई,ii,20
synthetic_braille_dataset\ii\ii_115.png,ई,ii,20
synthetic_braille_dataset\ii\ii_116.png,ई,ii,20
synthetic_braille_dataset\ii\ii_117.png,ई,ii,20
synthetic_braille_dataset\ii\ii_118.png,ई,ii,20
synthetic_braille_dataset\ii\ii_119.png,ई,ii,20
synthetic_braille_dataset\ii\ii_120.png,ई,ii,20
synthetic_braille_dataset\ii\ii_121.png,ई,ii,20
synthetic_braille_dataset\ii\ii_122.png,ई,ii,20
synthetic_braille_dataset\ii\ii_123.png,ई,ii,20
synthetic_braille_dataset\ii\ii_124.png,ई,ii,20
synthetic_braille_dataset\ii\ii_125.png,ई,ii,20
synthetic_braille_dataset\ii\ii_126.png,ई,ii,20
synthetic_braille_dataset\ii\ii_127.png,ई,ii,20
synthetic_braille_dataset\ii\ii_128.png,ई,ii,20
synthetic_braille_dataset\ii\ii_129.png,ई,ii,20
synthetic_braille_dataset\ii\ii_130.png,ई,ii,20
synthetic_braille_dataset\ii\ii_131.png,ई,ii,20
synthetic_braille_dataset\ii\ii_132.png,ई,ii,20
synthetic_braille_dataset\ii\ii_133.png,ई,ii,20
synthetic_braille_dataset\ii\ii_134.png,ई,ii,20
synthetic_braille_dataset\ii\ii_135.png,ई,ii,20
synthetic_braille_dataset\ii\ii_136.png,ई,ii,20
synthetic_braille_dataset\ii\ii_137.png,ई,ii,20
synthetic_braille_dataset\ii\ii_138.png,ई,ii,20
synthetic_braille_dataset\ii\ii_139.png,ई,ii,20
synthetic_braille_dataset\ii\ii_140.png,ई,ii,20
synthetic_braille_dataset\ii\ii_141.png,ई,ii,20
synthetic_braille_dataset\ii\ii_142.png,ई,ii,20
synthetic_braille_dataset\ii\ii_143.png,ई,ii,20
synthetic_braille_dataset\ii\ii_144.png,ई,ii,20
synthetic_braille_dataset\ii\ii_145.png,ई,ii,20
synthetic_braille_dataset\ii\ii_146.png,ई,ii,20
synthetic_braille_dataset\ii\ii_147.png,ई,ii,20
synthetic_braille_dataset\ii\ii_148.png,ई,ii,20
synthetic_braille_dataset\ii\ii_149.png,ई,ii,20
synthetic_braille_dataset\ii\ii_150.png,ई,ii,20
synthetic_braille_dataset\ii\ii_151.png,ई,ii,20
synthetic_braille_dataset\ii\ii_152.png,ई,ii,20
synthetic_braille_dataset\ii\ii_153.png,ई,ii,20
synthetic_braille_dataset\ii\ii_154.png,ई,ii,20
synthetic_braille_dataset\ii\ii_155.png,ई,ii,20
synthetic_braille_dataset\ii\ii_156.png,ई,ii,20
synthetic_braille_dataset\ii\ii_157.png,ई,ii,20
synthetic_braille_dataset\ii\ii_158.png,ई,ii,20
synthetic_braille_dataset\ii\ii_159.png,ई,ii,20
synthetic_braille_dataset\ii\ii_160.png,ई,ii,20
synthetic_braille_dataset\ii\ii_161.png,ई,ii,20
synthetic_braille_dataset\ii\ii_162.png,ई,ii,20
synthetic_braille_dataset\ii\ii_163.png,ई,ii,20
synthetic_braille_dataset\ii\ii_164.png,ई,ii,20
synthetic_braille_dataset\ii\ii_165.png,ई,ii,20
synthetic_braille_dataset\ii\ii_166.png,ई,ii,20
synthetic_braille_dataset\ii\ii_167.png,ई,ii,20
synthetic_braille_dataset\ii\ii_168.png,ई,ii,20
synthetic_braille_dataset\ii\ii_169.png,ई,ii,20
synthetic_braille_dataset\ii\ii_170.png,ई,ii,20
synthetic_braille_dataset\ii\ii_171.png,ई,ii,20
synthetic_braille_dataset\ii\ii_172.png,ई,ii,20
synthetic_braille_dataset\ii\ii_173.png,ई,ii,20
synthetic_braille_dataset\ii\ii_174.png,ई,ii,20
synthetic_braille_dataset\ii\ii_175.png,ई,ii,20
synthetic_braille_dataset\ii\ii_176.png,ई,ii,20
synthetic_braille_dataset\ii\ii_177.png,ई,ii,20
synthetic_braille_dataset\ii\ii_178.png,ई,ii,20
synthetic_braille_dataset\ii\ii_179.png,ई,ii,20
synthetic_braille_dataset\ii\ii_180.png,ई,ii,20
synthetic_braille_dataset\ii\ii_181.png,ई,ii,20
synthetic_braille_dataset\ii\ii_182.png,ई,ii,20
synthetic_braille_dataset\ii\ii_183.png,ई,ii,20
synthetic_braille_dataset\ii\ii_184.png,ई,ii,20
